SSN,FullName,age,driver_license,gender,race,height,pweight,glucose,high_blood_pressure,low_blood_pressure,BMI,active_medication
999-55-9976,Gearldine455 Bergstrom287,60,S99977617,female,White,162.8327178955078,73.16856384277344,113.76522064208984,109.58190155029295,75.73729705810547,27.595685958862305,ferrous sulfate 325 MG Oral Tablet
999-56-1789,Vince741 Gerlach374,38,S99960799,male,White,172.6585235595703,83.065185546875,0.0,103.32672882080078,76.35430145263672,27.863971710205078,none
999-56-2129,Earnest658 Lemke654,5,none,male,White,90.7470245361328,11.209192276000977,0.0,110.4022216796875,77.04979705810547,0.0,none
999-56-2546,Haywood675 Rempel203,69,S99947499,male,Asian,166.35787963867188,76.61785125732422,0.0,108.12222290039062,77.43144226074219,27.684913635253906,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray
999-56-2717,Erlene813 Miller503,34,S99938932,female,Asian,155.99383544921875,66.41182708740234,0.0,104.97030639648438,86.43553924560547,27.291696548461914,Mirena 52 MG Intrauterine System
999-56-7298,Dorris197 Berge125,67,S99943991,female,White,159.5634002685547,69.36736297607422,85.75225830078125,134.12152099609378,71.24827575683594,27.24511337280273,Vitamin B 12 5 MG/ML Injectable Solution
999-56-9407,María Eugenia578 Gurule738,32,S99967038,female,Black or African American,160.30496215820312,66.43344879150389,0.0,117.88903045654295,82.46156311035156,25.85192680358887,none
999-56-9818,Leonor133 Monroy712,45,none,female,Black or African American,166.39927673339844,56.68123245239258,0.0,109.76344299316406,80.86873626708984,20.470874786376953,Clonazepam [Klonopin]
999-56-9859,Georgina806 Schmidt332,10,none,female,White,116.5675048828125,16.538415908813473,0.0,103.43553161621094,77.39505004882812,12.17135524749756,none
999-56-9899,Ryan260 Dooley940,20,S99994119,male,White,167.03021240234375,61.29411697387695,0.0,116.26807403564452,84.89508056640625,21.969932556152344,none
999-57-1693,Donnetta255 Effertz744,6,none,female,White,87.6489486694336,11.877796173095705,0.0,112.4104461669922,77.67633819580078,15.461172103881836,none
999-57-1841,Cherelle538 Padberg411,46,S99946797,female,Black or African American,161.7208251953125,79.08745574951172,89.82386016845703,138.98532104492188,86.36935424804688,30.23957633972168,none
999-57-2160,Joe656 Kuhic920,54,S99946591,male,White,182.46620178222656,101.1339111328125,93.91837310791016,119.30730438232422,74.62406158447266,30.3760929107666,none
999-57-2358,Waldo53 Corkery305,30,S99984624,male,White,161.75418090820312,80.20445251464844,0.0,125.91971588134766,83.78643035888672,30.65402030944824,none
999-57-2850,Vergie176 Olson653,60,S99971190,female,Asian,148.1988067626953,61.94718551635742,85.5086441040039,129.93601989746094,80.17923736572266,28.20539283752441,Vitamin B 12 5 MG/ML Injectable Solution
999-57-3355,Willian804 Moen819,67,S99925942,male,Black or African American,190.90008544921875,90.45304870605469,0.0,120.56024169921876,82.78376770019531,24.82052421569824,Hydrochlorothiazide 25 MG
999-57-3397,Enrique929 Padrón382,14,none,male,Other,135.47999572753906,26.823923110961914,0.0,122.0430679321289,73.50020599365234,14.614095687866213,none
999-57-3953,Erick204 Leannon79,48,S99951667,male,Asian,179.22463989257812,88.8696060180664,170.60581970214844,118.2732391357422,86.57046508789062,27.666728973388672,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet
999-57-4026,Gigi364 Predovic534,84,S99990309,female,White,168.22109985351562,85.56236267089844,89.55159759521484,114.75767517089844,83.12018585205078,30.235822677612305,Simvistatin 10 MG
999-57-4081,Eldon28 Greenholt190,29,S99925542,male,White,173.7940216064453,87.08443450927734,0.0,112.54570770263672,84.44813537597656,28.831743240356445,none
999-57-5505,Louis204 Wiza601,86,S99995553,male,White,167.7919921875,74.0114517211914,93.18551635742188,109.05050659179688,82.6636734008789,26.28793525695801,Digoxin 0.125 MG Oral Tablet
999-57-6179,Jacquetta148 Kunde533,68,S99921170,female,Asian,153.10354614257812,71.06303405761719,76.5246810913086,134.30889892578122,77.76669311523438,30.31609535217285,Simvistatin 10 MG
999-57-8525,Kareem959 Brakus656,65,S99914269,male,White,186.0316467285156,105.11264038085938,0.0,128.46134948730472,81.03189086914062,30.37255477905273,Alendronic acid 10 MG Oral Tablet
999-57-9080,Crysta430 Herzog843,52,S99924599,female,White,153.170166015625,68.26631164550781,113.49114990234376,122.5104751586914,80.566650390625,29.097660064697266,1 ML medroxyprogesterone acetate 150 MG/ML Injection
999-57-9507,Robbi844 Dach178,28,S99953971,female,White,171.07061767578125,53.57754135131836,0.0,113.33902740478516,87.40388488769531,18.3076229095459,Natazia 28 Day Pack
999-58-2221,Daren950 Wisozk929,5,none,male,Black or African American,90.6085205078125,12.68807601928711,0.0,135.79197692871094,82.00212097167969,0.0,none
999-58-3151,Yuriko393 Jacobs452,65,S99951102,female,White,165.15968322753906,76.47241973876953,0.0,116.55345916748048,76.23597717285156,28.034751892089844,none
999-58-4601,Lida218 Gulgowski816,8,none,female,White,100.70771026611328,18.682573318481445,0.0,105.47161865234376,81.58236694335938,18.42091941833496,200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler
999-58-5224,Lorri590 Barton704,109,S99929888,female,White,157.2117919921875,69.64482116699219,0.0,130.63087463378906,80.89275360107422,28.178546905517575,Donepezil hydrochloride 23 MG [Aricept]
999-58-6881,Cameron381 Beatty507,69,S99981196,male,Black or African American,195.8538818359375,101.1248016357422,77.38606262207031,115.02513885498048,83.87165832519531,26.36290740966797,60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler
999-58-8114,Al123 Rosenbaum794,24,S99932574,male,White,187.7950592041016,88.10655212402344,0.0,105.51661682128906,84.24408721923828,24.982728958129886,Hydrochlorothiazide 25 MG
999-58-8127,Breana975 Rogahn59,35,S99974642,female,Asian,156.4333953857422,71.98917388916016,0.0,108.03128051757812,74.4081039428711,29.417665481567386,Errin 28 Day Pack
999-59-2223,Georgann131 Cassin499,39,S99930879,female,White,153.68226623535156,68.69279479980469,0.0,119.88214111328124,83.20215606689453,29.08464241027832,none
999-59-2560,Jules135 Gutmann970,90,S99927966,male,White,170.17730712890625,78.49034881591797,72.74434661865234,132.75772094726562,74.74174499511719,27.10272216796875,10 ML Furosemide 10 MG/ML Injection
999-59-2821,Cameron381 Hamill307,63,S99939662,male,White,175.03634643554688,83.0589828491211,65.48030853271484,126.20098876953124,72.6036605834961,27.110036849975586,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet
999-59-4068,Dino214 Hoeger474,63,S99996239,male,White,175.45504760742188,85.24433898925781,0.0,124.69779205322266,83.19696044921875,27.690689086914066,Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet
999-59-4454,In373 Ernser583,77,S99948119,female,White,163.68043518066406,70.03533935546875,0.0,134.88282775878906,85.52911376953125,26.14109230041504,ferrous sulfate 325 MG Oral Tablet
999-59-5139,Verlene883 Paucek755,28,S99974553,female,American Indian or Alaska Native,173.35116577148438,81.18678283691406,0.0,120.88375091552734,88.54308319091797,27.01666831970215,Levora 0.15/30 28 Day Pack
999-59-5656,Jan231 Bernier607,30,S99989660,female,White,164.99037170410156,56.71188735961914,0.0,134.01850891113278,86.34457397460938,20.8332462310791,Levora 0.15/30 28 Day Pack
999-59-7610,Maribel82 Medhurst46,43,S99962012,female,Asian,175.1795196533203,90.69554901123048,0.0,112.89596557617188,86.85359954833984,29.5542106628418,Natazia 28 Day Pack
999-59-8957,Cynthia180 Thiel172,34,S99962904,female,White,163.9254150390625,76.34210205078125,0.0,126.73346710205078,84.68357849121094,28.41002082824707,Mirena 52 MG Intrauterine System
999-59-9082,Claudine313 Schuppe920,13,none,female,White,138.04911804199222,25.74338150024414,0.0,105.98402404785156,79.38414001464844,13.508224487304688,none
999-59-9679,Lauralee67 Cassin499,52,S99968753,female,White,160.95144653320312,80.6869888305664,77.11587524414062,119.69892120361328,72.00885009765625,31.14682197570801,none
999-60-2078,Mitchel812 Quigley282,65,none,male,White,161.48593139648438,50.73440933227539,0.0,120.86995697021484,79.9844970703125,19.455087661743164,Carbamazepine[Tegretol]
999-60-2577,Alfonso758 Mosciski958,54,S99947328,male,White,188.92225646972656,97.93134307861328,0.0,124.65745544433594,71.24899291992188,27.438188552856445,none
999-60-2680,Valentine262 Kuhn96,17,none,female,White,164.54541015625,38.06985473632813,0.0,133.21119689941406,74.54622650146484,14.06078815460205,Ibuprofen 200 MG Oral Tablet
999-60-2690,Kendall673 Kunde533,65,S99924582,female,White,167.6273193359375,82.1613540649414,0.0,122.4773406982422,81.63440704345703,29.24004554748535,Levothyroxine Sodium 0.075 MG Oral Tablet
999-60-5570,Gwendolyn93 Schneider199,29,S99968762,female,White,159.57623291015625,83.45468139648438,0.0,120.87850952148438,77.48478698730469,32.77285385131836,none
999-60-7709,Milissa240 Veum823,61,S99921269,female,White,153.4849853515625,67.76610565185547,0.0,118.23941802978516,72.55691528320312,28.766082763671875,Naproxen sodium 220 MG Oral Tablet
999-60-8638,Latoria810 Ernser583,55,S99967530,female,White,165.785400390625,83.54376220703125,68.68387603759766,121.09654235839844,83.33995819091797,30.396350860595703,10 ML oxaliplatin 5 MG/ML Injection
999-61-1809,Shondra529 Armstrong51,23,S99954197,female,White,163.95394897460938,55.46380233764648,0.0,127.6663055419922,85.89787292480469,20.633167266845703,Etonogestrel 68 MG Drug Implant
999-61-2546,Marylin690 Gutkowski940,30,S99913306,female,Other,156.73770141601562,59.87537384033203,0.0,127.71179962158205,75.5989761352539,24.3725700378418,Hydrochlorothiazide 25 MG
999-61-2551,Alicia629 Walter473,5,none,female,White,82.78726196289062,11.631950378417967,0.0,106.15182495117188,76.29067993164062,0.0,none
999-61-5888,Chris95 McDermott739,60,S99935835,male,White,169.87110900878906,84.64645385742188,98.7273178100586,122.80397033691406,76.22268676757812,29.333898544311523,Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet
999-61-6077,Neda956 Abernathy524,32,S99954952,female,White,166.0089569091797,79.05223846435547,0.0,101.44656372070312,86.55013275146484,28.684755325317386,Vitamin B 12 5 MG/ML Injectable Solution
999-61-7880,Bo157 Turner526,9,none,male,White,115.01299285888672,18.035274505615234,0.0,104.36363983154295,73.8172607421875,13.634177207946776,none
999-61-8789,Rolland302 Spencer878,18,none,male,White,164.55711364746094,51.8902473449707,0.0,129.73139953613278,83.35067749023438,19.162511825561523,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-61-8927,Noel608 Hackett68,55,S99990369,male,White,191.03680419921875,102.2393035888672,0.0,122.7518081665039,81.22114562988281,28.014556884765625,Hydrochlorothiazide 25 MG
999-61-9496,Dessie725 Mohr916,79,S99922765,female,White,160.32643127441406,71.07195281982422,76.03509521484375,133.94273376464844,80.62216186523438,27.649547576904297,Naproxen 500 MG Oral Tablet
999-61-9765,Candra395 Orn563,55,S99948453,female,White,161.8518829345703,78.50447845458984,0.0,106.08740234375,86.38533020019531,29.96808242797852,none
999-61-9847,Ozzie259 Cummings51,4,none,male,White,68.02466583251953,8.488137245178223,0.0,132.6790771484375,74.99943542480469,0.0,none
999-62-2190,Ardath226 Zboncak558,31,S99913986,female,Other,158.5980224609375,69.09424591064453,0.0,115.75796508789062,74.88157653808594,27.469223022460934,Levora 0.15/30 28 Day Pack
999-62-2372,Luvenia178 MacGyver246,11,none,female,White,140.14987182617188,20.72353172302246,0.0,108.87163543701172,87.6666030883789,10.550629615783693,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-62-2624,Harry448 Emmerich580,84,S99911174,male,White,186.0600891113281,104.86902618408205,79.18964385986328,135.66177368164062,74.81472778320312,30.29289436340332,none
999-62-3091,Jaime666 Molina998,63,S99953672,male,Other,175.90232849121094,84.97639465332031,76.02676391601562,121.84593200683594,84.17098999023438,27.46345520019531,none
999-62-4132,Guillermo498 Trantow673,45,S99987902,male,White,170.4814453125,80.89613342285156,87.34864807128906,103.82010650634766,81.96284484863281,27.8338623046875,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG
999-62-4594,Tasia358 Jaskolski867,58,S99987222,female,White,164.14695739746094,76.28832244873047,90.09104919433594,128.41209411621094,73.50359344482422,28.313425064086914,Simvistatin 10 MG
999-62-5061,Edra310 Waelchi213,51,S99966745,female,White,163.7049102783203,74.97856903076172,93.34603881835938,110.6909637451172,87.08023071289062,27.977813720703125,Etonogestrel 68 MG Drug Implant
999-62-6158,Jayson808 Macejkovic424,18,none,male,White,167.89894104003906,50.78281021118164,0.0,130.79641723632812,87.73933410644531,18.014442443847656,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-62-6178,Elias404 Howe413,12,none,male,Other,140.10145568847656,27.64702796936035,0.0,118.72279357910156,89.3552017211914,14.085205078125,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-62-6472,Kelly223 Wiegand701,49,S99939596,male,White,196.18231201171875,115.82579803466795,0.0,137.06527709960938,85.9010009765625,30.09439468383789,Hydrochlorothiazide 25 MG
999-62-6858,Angel97 Swift555,11,none,male,White,122.67204284667969,22.600326538085934,0.0,132.40589904785156,75.34913635253906,15.018393516540527,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-62-7238,Brett333 Lindgren255,98,S99956223,male,Asian,166.51499938964844,81.41365051269531,95.00049591064452,114.0515365600586,80.84513854980469,29.36233139038086,Simvistatin 10 MG
999-62-7551,Marlene554 Carroll471,76,S99989275,female,White,154.5247802734375,61.30948257446289,0.0,110.29654693603516,77.9903335571289,25.676239013671875,Alendronic acid 10 MG Oral Tablet
999-62-8033,Roselia779 Lind531,5,none,female,Black or African American,81.7223129272461,12.57018756866455,0.0,124.65884399414062,79.69598388671875,0.0,none
999-62-8542,Letha284 Haag279,3,none,female,White,52.82852554321289,3.6757662296295166,0.0,113.6596221923828,73.38252258300781,0.0,none
999-62-9118,Donnette259 Sawayn19,66,S99920247,female,White,161.69720458984375,71.64727783203125,0.0,130.3472900390625,85.58362579345703,27.40278434753418,none
999-62-9749,Williams176 Carter549,20,S99990445,male,Other,181.9309539794922,122.63982391357422,0.0,112.07911682128906,72.99747467041016,37.05257034301758,none
999-62-9900,Gerald181 Schneider199,59,S99985135,female,White,173.66468811035156,90.56763458251952,91.1047592163086,121.48843383789062,81.26614379882812,30.02962875366211,Simvistatin 10 MG
999-63-2442,Rigoberto443 Roberts511,63,S99989710,male,White,171.1770782470703,80.05152130126953,75.19733428955078,105.37023162841795,71.82247924804688,27.31985282897949,none
999-63-3655,Morton637 Kunze215,16,none,male,White,150.29151916503906,67.35890960693361,0.0,128.9573974609375,73.45657348632812,29.82126426696777,none
999-63-3812,Lindsay928 Crona259,31,S99955190,male,Asian,165.5177459716797,78.50194549560547,0.0,133.66844177246094,87.81733703613281,28.654401779174805,Hydrochlorothiazide 25 MG
999-63-4559,David908 Adame662,9,none,male,Black or African American,129.33720397949222,17.486042022705078,0.0,127.20875549316406,76.75617980957031,10.45308780670166,none
999-63-4662,Tommy814 Friesen796,33,S99937471,male,White,171.1200714111328,75.93238830566406,0.0,115.13653564453124,82.26685333251953,25.93134880065918,Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet
999-63-4814,Kory651 Kunze215,68,S99988875,male,White,182.4139709472656,87.09033203125,0.0,123.39759063720705,78.826904296875,26.17301368713379,Hydrochlorothiazide 25 MG
999-63-4897,Noble66 Frami345,34,S99989804,male,White,182.3269805908203,80.44892883300781,0.0,109.17865753173828,75.41374206542969,24.20016670227051,none
999-63-5419,Shavonda114 Ruecker817,74,S99969366,female,White,158.9400177001953,70.18506622314453,0.0,122.34593963623048,86.96302795410156,27.782941818237305,none
999-63-6033,Jeffery551 Dicki44,52,S99975300,male,White,175.95016479492188,86.75820922851562,0.0,112.03488159179688,77.71043395996094,28.02407073974609,none
999-63-6280,Gene733 Becker968,25,S99959959,male,White,181.9842987060547,47.28472137451172,0.0,107.11883544921876,81.47673034667969,14.27752685546875,Hydrochlorothiazide 25 MG
999-63-6340,Ernesto186 Escobar593,17,none,male,Other,144.70455932617188,41.21686935424805,0.0,125.38709259033205,80.26709747314453,19.68387222290039,none
999-63-6673,Haywood675 Lindgren255,33,S99979500,male,White,168.90383911132812,84.84046936035156,73.59008026123047,134.7086181640625,75.86968231201172,29.73884201049805,none
999-63-6756,Cletus494 Shanahan202,24,S99956164,male,White,164.4525604248047,72.19337463378906,0.0,132.50379943847656,84.3760757446289,26.694149017333984,Hydrochlorothiazide 25 MG
999-63-6933,Harold594 Hilll811,30,S99986780,male,White,172.16543579101562,80.939453125,0.0,129.13800048828122,87.3002700805664,27.3066463470459,none
999-63-7003,Mikki421 King743,19,S99974072,female,American Indian or Alaska Native,170.33103942871094,49.28257369995117,0.0,117.90721130371094,82.98918151855469,16.986572265625,1 ML medroxyprogesterone acetate 150 MG/ML Injection
999-63-7468,Lilian665 Predovic534,85,S99932868,female,White,164.773193359375,82.25835418701172,71.8818359375,115.31918334960938,75.45764923095703,30.29751014709473,Simvistatin 10 MG
999-63-7725,Rutha66 Walter473,14,none,female,White,141.4159393310547,28.923429489135746,0.0,119.80577850341795,81.36791229248047,14.46282196044922,none
999-63-9253,Melissa844 Steuber698,43,S99958666,female,White,167.1787872314453,75.08074188232422,0.0,127.88231658935548,76.79134368896484,26.86372184753418,1 ML medroxyprogesterone acetate 150 MG/ML Injection
999-63-9407,Boyd728 Batz141,58,S99918059,male,White,170.69822692871094,79.55931854248047,0.0,114.66339111328124,81.36295318603516,27.30442237854004,none
999-64-1009,Ian270 Rogahn59,42,S99927411,male,White,176.13133239746094,82.27049255371094,0.0,111.42855834960938,80.8644790649414,26.519838333129886,none
999-64-1802,Faustino767 Baumbach677,71,S99921925,male,White,179.00804138183594,89.87344360351562,91.2024383544922,126.0166473388672,75.92108154296875,28.0469913482666,none
999-64-1891,Mitsuko474 Dibbert990,95,S99960288,female,White,155.3458251953125,66.77895355224611,94.32772827148438,118.49300384521484,77.99015808105469,27.6719970703125,10 ML Furosemide 10 MG/ML Injection
999-64-2111,Kallie862 Hahn503,34,S99947735,female,White,168.45863342285156,82.42182922363281,82.44389343261719,121.07882690429688,71.66981506347656,29.04395294189453,Jolivette 28 Day Pack
999-64-2194,Brady998 Windler79,103,S99918574,male,White,177.98614501953125,95.28517150878906,90.09749603271484,132.65675354003906,78.45855712890625,30.07827186584473,24hr nicotine transdermal patch
999-64-2261,Colette720 Purdy2,22,S99947790,female,White,159.09315490722656,100.32666015625,0.0,112.01477813720705,81.87605285644531,39.63814926147461,Hydrochlorothiazide 25 MG
999-64-2303,Ali918 Emard19,105,S99955689,male,White,180.0594940185547,90.06510925292969,93.28659057617188,108.3287582397461,87.5473861694336,27.77950668334961,Naproxen sodium 220 MG Oral Tablet
999-64-3232,Dionne995 Jones311,107,S99937662,female,White,156.69007873535156,69.45421600341797,83.49101257324219,131.65065002441406,81.57164001464844,28.28886985778809,Vitamin B 12 5 MG/ML Injectable Solution
999-64-4826,Karena692 Dietrich576,78,S99974333,female,White,166.1909942626953,83.2579345703125,91.17452239990234,107.74700164794922,85.82010650634766,30.14467811584473,"insulin human, isophane 70 UNT/ML / Regular Insulin, Human 30 UNT/ML Injectable Suspension [Humulin]"
999-64-5312,Michel472 Rath779,54,S99936155,male,White,163.4255828857422,72.27658081054688,0.0,131.66313171386722,80.87022399902344,27.06185340881348,60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler
999-64-5321,Alton320 Monahan736,86,S99918234,male,White,173.00022888183594,82.66011047363281,97.70533752441406,156.91786193847656,101.25796508789062,27.6186580657959,Galantamine 4 MG Oral Tablet
999-64-5367,Dusty207 VonRueden376,50,S99992045,female,Other,167.0762176513672,77.20549011230469,0.0,105.1619873046875,72.5405502319336,27.65788269042969,Hydrochlorothiazide 25 MG
999-64-5572,Wilda367 Lehner980,39,S99910464,female,White,151.135498046875,63.25129699707031,0.0,109.64573669433594,77.25482177734375,27.690858840942386,Vitamin B 12 5 MG/ML Injectable Solution
999-64-5580,Mariana775 Jerde200,107,S99970888,female,White,178.76513671875,89.04670715332031,70.64716339111328,118.84069061279295,80.81779479980469,27.86456298828125,10 ML Furosemide 10 MG/ML Injection
999-64-5803,Emerald468 Green467,70,S99917450,female,Asian,159.0203399658203,77.36992645263672,79.28675842285156,101.9291000366211,82.80851745605469,30.596153259277344,Simvistatin 10 MG
999-64-5827,Samella245 Wilkinson796,5,none,female,White,78.9496078491211,9.885282516479492,0.0,137.04487609863278,80.16602325439453,0.0,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-64-5898,Greta919 Schowalter414,50,S99967738,female,Other,162.03143310546875,75.77641296386719,0.0,131.47306823730472,82.52588653564453,28.86260032653809,1 ML medroxyprogesterone acetate 150 MG/ML Injection
999-64-6671,Theda286 Lemke654,27,S99989274,female,White,174.31063842773438,80.77790069580078,0.0,124.2517318725586,76.34080505371094,26.58549690246582,none
999-64-7485,Darrell400 Herman763,31,S99970056,male,White,172.36878967285156,79.33300018310547,0.0,121.97272491455078,76.6261978149414,26.70155906677246,Hydrochlorothiazide 25 MG
999-64-8684,Douglas31 Bergnaum523,9,none,male,Black or African American,115.2535400390625,17.68796157836914,0.0,128.87174987792972,87.11742401123047,13.3158597946167,none
999-65-1965,Mohammed454 Homenick806,57,S99977782,male,White,172.80447387695312,84.09014892578125,90.61861419677734,105.14031982421876,82.05675506591797,28.160165786743164,Simvistatin 10 MG
999-65-2100,María Eugenia578 Velásquez56,34,S99939454,female,Black or African American,172.44613647460938,60.04961395263672,0.0,117.33064270019531,76.1527328491211,20.193113327026367,NuvaRing 0.12/0.015 MG per 24HR 21 Day Vaginal Ring
999-65-2135,Joaquin141 Ortiz186,15,none,male,White,149.24900817871094,42.65522384643555,0.0,124.50653076171876,81.15790557861328,19.14914321899414,none
999-65-2555,Keith571 Larkin917,52,S99988713,female,Other,166.8677520751953,83.6753921508789,65.55823516845703,121.59981536865234,85.88404083251953,30.05058479309082,Errin 28 Day Pack
999-65-2626,Archie818 Barrows492,24,S99956117,male,White,182.4048309326172,88.0635757446289,0.0,103.05231475830078,81.34780883789062,26.46815299987793,none
999-65-2846,Vernie449 Von197,77,S99957718,female,White,162.93357849121094,73.6730728149414,96.10240936279295,130.80397033691406,82.1476821899414,27.751569747924805,10 ML Furosemide 10 MG/ML Injection
999-65-3152,Alberto639 Delatorre612,80,S99970437,male,Other,184.38082885742188,94.23624420166016,0.0,119.81485748291016,77.5405502319336,27.719566345214844,Hydrochlorothiazide 12.5 MG
999-65-3348,Marilyn850 Sawayn19,23,S99993683,female,Black or African American,153.9295654296875,64.01032257080078,0.0,137.17579650878906,83.95455169677734,27.01506042480469,none
999-65-4159,Harland508 Schinner682,30,S99972897,male,White,181.5308380126953,78.56845092773438,0.0,123.35757446289062,83.56182861328125,23.84225845336914,none
999-65-4502,Sara501 Ramírez776,70,S99978003,female,Other,181.84857177734372,99.66175842285156,94.63744354248048,121.5489501953125,73.66896057128906,30.13760757446289,Hydrochlorothiazide 25 MG
999-65-4835,Cayla360 Shields502,95,S99941965,female,White,156.81671142578125,73.79865264892578,91.07176971435548,110.49594116210938,84.79407501220703,30.00984191894531,10 ML Furosemide 10 MG/ML Injection
999-65-5701,Forrest301 Gleason633,19,none,male,White,167.15158081054688,42.31759262084961,0.0,108.5126953125,83.19833374023438,15.146069526672365,none
999-65-7753,Hernán834 Ojeda263,31,S99933589,male,Black or African American,159.01931762695312,74.9472427368164,96.49022674560548,128.78326416015622,78.43852996826172,29.63847541809082,none
999-65-8733,Margurite588 Frami345,34,S99994433,female,White,167.9073486328125,82.98445892333984,0.0,106.5823745727539,83.23746490478516,29.43454933166504,Hydrochlorothiazide 25 MG
999-65-9282,Despina962 Collier206,85,S99947936,female,White,156.1449737548828,66.86441802978516,81.20254516601562,132.31918334960938,71.35812377929688,27.424522399902344,Simvistatin 10 MG
999-66-2249,Jeffry142 Skiles927,41,S99967633,male,Asian,182.3859405517578,89.62863159179688,0.0,108.67253112792969,86.15408325195312,26.94412422180176,none
999-66-2274,Karoline975 Feil794,15,none,female,White,150.87734985351562,43.49785614013672,0.0,112.1135482788086,75.35409545898438,19.108200073242188,none
999-66-2597,Cheri871 Moen819,64,S99978226,female,Black or African American,163.97328186035156,69.66281890869139,119.16260528564452,120.92256927490234,83.91876220703125,25.90925025939941,Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet
999-66-4959,Jayson808 Abbott774,84,S99927725,male,White,186.591552734375,104.87901306152344,89.97805786132812,133.62309265136722,80.43492889404297,30.123443603515625,Simvistatin 10 MG
999-66-6881,Alfred550 Marvin195,33,S99993743,male,White,177.68235778808594,84.01307678222656,97.305908203125,100.5025405883789,83.5501937866211,26.61081886291504,none
999-66-7691,Wilfred787 Sporer811,35,S99954292,male,White,177.95294189453125,94.76392364501952,0.0,135.25967407226562,74.83958435058594,29.92489814758301,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-66-8102,Sterling124 Stanton715,16,none,male,American Indian or Alaska Native,141.53904724121094,39.70941162109375,0.0,135.86117553710938,79.59903717041016,19.82170295715332,none
999-66-8451,Ayako221 Kub800,74,S99911724,female,White,172.25003051757812,81.76932525634766,71.59436798095703,129.71530151367188,77.75270080566406,27.55953025817871,Simvistatin 10 MG
999-66-8851,Homer307 Kessler503,57,S99924326,male,Asian,169.6472930908203,79.29180908203125,88.66448974609375,117.5158920288086,80.4434814453125,27.55081558227539,Simvistatin 10 MG
999-66-9329,Erik495 Jenkins714,68,S99966467,male,White,173.0880889892578,90.61226654052734,72.98973083496094,111.45669555664062,75.08027648925781,30.24493408203125,Simvistatin 10 MG
999-66-9878,Gordon377 Leannon79,56,S99993627,male,White,184.80665588378903,93.17894744873048,90.51245880126952,121.70056915283205,77.60704040527344,27.282398223876953,Simvistatin 10 MG
999-67-1176,Erwin847 Crist667,63,S99948142,male,White,161.9873046875,78.32897186279297,83.9861068725586,125.12909698486328,74.55342102050781,29.85110664367676,Simvistatin 10 MG
999-67-1413,Felix524 Gutmann970,88,S99951967,male,White,171.32290649414062,90.6738510131836,80.16150665283203,112.77061462402344,87.31520080566406,30.89236640930176,Galantamine 4 MG Oral Tablet
999-67-1505,Denisse335 Emard19,83,S99988831,female,White,169.5420684814453,87.28672790527344,0.0,137.22897338867188,85.99015045166016,30.366395950317386,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray
999-67-1864,Rocio28 Zboncak558,14,none,female,White,153.27549743652344,69.83523559570311,0.0,113.07225799560548,87.66043090820312,29.725500106811523,200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler
999-67-2912,Bud153 Buckridge80,12,none,male,White,149.18760681152344,26.64931488037109,0.0,127.74966430664062,73.11363220214844,11.973483085632324,none
999-67-3780,Georgia502 Pollich983,82,S99916762,female,White,160.81216430664062,71.39540100097656,87.03449249267578,109.30730438232422,75.78460693359375,27.607839584350586,Simvistatin 10 MG
999-67-3894,Les282 Medhurst46,109,S99936948,male,White,177.0268096923828,70.77592468261719,69.87145233154297,119.69703674316406,73.58658599853516,22.5843448638916,0.25 ML Leuprolide Acetate 30 MG/ML Prefilled Syringe
999-67-4260,Geraldo282 Pfeffer420,35,S99948734,male,Other,177.69590759277344,82.46248626708984,0.0,111.0624771118164,75.74543762207031,26.11569595336914,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-67-6406,Ana María762 Balderas66,24,S99915772,female,Black or African American,159.0342559814453,56.54112243652344,0.0,111.79303741455078,80.39105987548828,22.355430603027344,Yaz 28 Day Pack
999-67-7220,Tynisha348 McGlynn426,12,none,female,White,134.89767456054688,29.67459487915039,0.0,113.98369598388672,76.41084289550781,16.307065963745114,none
